what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1271526578328
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1271526578328
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1271526578329
activated,perspective,,,"<Java>",1271526651702
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1271526651707
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1271526651707
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1271526651707
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1271526651708
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1271526651708
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1271526651709
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1271526651709
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1271526651710
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1271526651710
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1271526651711
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1271526651711
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1271526651712
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1271526651712
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1271526651712
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1271526651713
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1271526651713
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1271526651714
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1271526651716
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1271526651716
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1271526651716
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1271526651716
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1271526651716
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1271526651717
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1271526651717
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1271526651717
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1271526651718
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1271526651718
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1271526651719
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1271526651719
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1271526651719
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1271526651720
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1271526651720
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1271526651720
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1271526651725
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1271526651726
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1271526651726
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1271526651727
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1271526651727
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1271526651727
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1271526651728
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1271526651729
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1271526651730
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1271526651731
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1271526651732
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1271526651733
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1271526651735
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1271526651736
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1271526651738
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1271526651739
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1271526651739
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1271526651739
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1271526651740
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1271526651740
started,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1271526651741
started,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1271526651741
started,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1271526651742
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1271526651742
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1271526651743
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1271526651743
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1271526651743
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1271526651744
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1271526651744
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1271526651744
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1271526651749
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1271526651750
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1271526651750
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1271526651750
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1271526651751
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1271526651752
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1271526651753
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1271526651753
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1271526651753
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1271526651754
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1271526651755
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1271526651755
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1271526651756
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1271526651756
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1271526651757
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1271526651757
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1271526651758
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1271526651758
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1271526651758
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1271526651758
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1271526651759
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1271526651759
started,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1271526651760
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1271526651760
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1271526651761
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1271526651762
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1271526651762
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1271526651763
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1271526651763
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.201.v201001221931,"org.eclipse.wst.jsdt.web.core",1271526651764
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1271526651764
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.web.ui",1271526651769
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1271526651769
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1271526651770
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1271526651770
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1271526651771
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1271526651771
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1271526651772
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1271526651772
os,sysinfo,,,"linux",1271526651775
arch,sysinfo,,,"x86",1271526651775
ws,sysinfo,,,"gtk",1271526651775
locale,sysinfo,,,"en_US",1271526651775
processors,sysinfo,,,"2",1271526651775
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1271526651775
java.runtime.version,sysinfo,,,"1.6.0_0-b16",1271526651775
java.specification.name,sysinfo,,,"Java Platform API Specification",1271526651775
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271526651775
java.specification.version,sysinfo,,,"1.6",1271526651775
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1271526651775
java.version,sysinfo,,,"1.6.0_0",1271526651775
java.vm.info,sysinfo,,,"mixed mode, sharing",1271526651775
java.vm.name,sysinfo,,,"OpenJDK Client VM",1271526651775
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1271526651775
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271526651775
java.vm.specification.version,sysinfo,,,"1.0",1271526651775
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1271526651775
java.vm.version,sysinfo,,,"14.0-b16",1271526651775
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1271526656056
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1271526656147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526664891
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526669512
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526670120
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526727969
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1271526729347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526740455
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526766682
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526767494
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526792046
error,log,,,"Core exception while retrieving the content description",1271526792700
error,log,,,"Core exception while retrieving the content description",1271526792701
error,log,,,"Core exception while retrieving the content description",1271526792701
error,log,,,"Core exception while retrieving the content description",1271526792702
error,log,,,"Core exception while retrieving the content description",1271526792708
error,log,,,"Core exception while retrieving the content description",1271526792708
error,log,,,"Core exception while retrieving the content description",1271526792709
error,log,,,"Core exception while retrieving the content description",1271526792710
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1271526792729
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1271526792749
error,log,,,"Core exception while retrieving the content description",1271526792755
error,log,,,"Core exception while retrieving the content description",1271526792756
error,log,,,"Core exception while retrieving the content description",1271526792756
error,log,,,"Core exception while retrieving the content description",1271526792756
error,log,,,"Core exception while retrieving the content description",1271526792758
error,log,,,"Core exception while retrieving the content description",1271526792758
error,log,,,"Core exception while retrieving the content description",1271526792759
error,log,,,"Core exception while retrieving the content description",1271526792760
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1271526792811
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1271526792848
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1271526792849
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1271526792849
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1271526792941
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1271526793016
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1271526793024
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1271526793025
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1271526793048
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1271526793104
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1271526793131
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1271526793144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526797181
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526802196
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1271526803858
closed,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1271526804125
error,log,,,"Core exception while retrieving the content description",1271526805186
error,log,,,"Core exception while retrieving the content description",1271526805187
error,log,,,"Core exception while retrieving the content description",1271526805187
error,log,,,"Core exception while retrieving the content description",1271526805188
error,log,,,"Core exception while retrieving the content description",1271526805189
error,log,,,"Core exception while retrieving the content description",1271526805190
error,log,,,"Core exception while retrieving the content description",1271526805190
error,log,,,"Core exception while retrieving the content description",1271526805191
error,log,,,"Core exception while retrieving the content description",1271526805193
error,log,,,"Core exception while retrieving the content description",1271526805194
error,log,,,"Core exception while retrieving the content description",1271526805194
error,log,,,"Core exception while retrieving the content description",1271526805195
error,log,,,"Core exception while retrieving the content description",1271526805196
error,log,,,"Core exception while retrieving the content description",1271526805197
error,log,,,"Core exception while retrieving the content description",1271526805197
error,log,,,"Core exception while retrieving the content description",1271526805197
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271526810016
started,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20090508-2000,"org.eclipse.team.cvs.ssh2",1271526813611
started,bundle,org.eclipse.jsch.ui,1.1.200.r35x_20100210-1114,"org.eclipse.jsch.ui",1271526818358
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527047409
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527047835
error,log,,,"An error occurred checking out cs336proj: Invalid project description.",1271527053729
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527053737
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527054035
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527068942
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1271527074042
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1271527074057
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1271527074064
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527074440
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1271527076287
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1271527076289
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1271527076307
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.properties",1271527080842
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527080967
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527089811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527094811
error,log,,,"Core exception while retrieving the content description",1271527116674
error,log,,,"Core exception while retrieving the content description",1271527116677
error,log,,,"Core exception while retrieving the content description",1271527116679
error,log,,,"Core exception while retrieving the content description",1271527116680
error,log,,,"Core exception while retrieving the content description",1271527116681
error,log,,,"Core exception while retrieving the content description",1271527116681
error,log,,,"Core exception while retrieving the content description",1271527116682
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527116880
error,log,,,"Core exception while retrieving the content description",1271527118265
error,log,,,"Core exception while retrieving the content description",1271527118267
error,log,,,"Core exception while retrieving the content description",1271527118269
error,log,,,"Core exception while retrieving the content description",1271527118271
error,log,,,"Core exception while retrieving the content description",1271527118282
error,log,,,"Core exception while retrieving the content description",1271527118283
error,log,,,"Core exception while retrieving the content description",1271527118283
error,log,,,"Core exception while retrieving the content description",1271527118284
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1271527122156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527122226
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527126638
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.AllMarkersView",1271527133566
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1271527133673
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271527133819
